ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,,,,,26.125,0.11559054446029249,1250057728,,0.71,0.722,0.25,17.533556,36.18421,,,
AMPL,"Amplitude, Inc.",Technology,,,,,20.31,-0.09449065647289888,2211657472,,,-1.9,0.036000000000000004,-47.232555,,,,
AMRN,Amarin Corporation plc,Healthcare,,,,,3.18,-0.0987054502384711,1258726656,,2.14,-0.011,0.389,53.000004,,,,
AMSC,American Superconductor Corpora,Industrials,,,,,7.6,-0.16330434347978862,215805040,,1.16,-0.958,0.25,-28.148148,,,,
AMSF,"AMERISAFE, Inc.",Financial Services,,,,,53.13,0.13697252730705722,1028814656,,0.35,4.679,0.1,17.30619,11.354991,,,
AMSWA,"American Software, Inc.",Technology,,,,,19.88,0.12666567416160368,665936256,,0.73,0.34,0.16,49.699997,58.470585,,,
AMTI,Applied Molecular Transport Inc,Healthcare,,,,,6.51,-0.0966019833753532,250567312,,,-2.426,0.387,-2.475285,,,,
AMWD,American Woodmark Corporation,Consumer Cyclical,,,,,50.54,0.12692335856314507,837427584,,2.17,1.459,0.08,7.1485147,34.640163,,,
ANDE,"The Andersons, Inc.",Consumer Defensive,,,,,39.59,0.04568430108718591,1317800704,,0.73,2.677,0.08,14.883458,14.788942,,,
ANGI,Angi Inc.,Communication Services,,,,,6.51,-0.08298656447901809,3270578432,,1.81,-0.12,0.5229,-32.55,,,,
ANGO,"AngioDynamics, Inc.",Healthcare,,,,,20.625,0.045165444540794075,797164480,,0.89,-0.89,0.15,137.5,,,,
ANIK,Anika Therapeutics Inc.,Healthcare,,,,,30.4883,0.10925335336021448,440153504,,1.16,-0.399,0.1,84.68972,,,,
ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,,,,,36.32,0.0314808335957828,605447104,,1.21,-1.834,0.022000000000000002,8.292237,,,,
ANNX,"Annexon, Inc.",Healthcare,,,,,5.85,-0.10510663275735223,224492576,,,-3.035,0.386,-1.581081,,,,
ANTE,AirNet Technology Inc.,Communication Services,,,,,1.44,-0.20730792189466107,25625378,,1.22,0.418,0.2,,3.444976,,,
ANY,Sphere 3D Corp.,Technology,,,,,2.32,-0.36272502036537607,146236320,,2.15,-0.573,0.2,-0.7631579,,,,
AOSL,Alpha and Omega Semiconductor L,Technology,,,,,49.26,0.16539652675502148,1299355648,,2.56,2.612,0.17,11.617925,18.859112,,,
APEI,"American Public Education, Inc.",Consumer Defensive,,,,,18.41,-0.08133211826448628,344436384,,0.56,0.889,0.15,10.893491,20.708662,,,
API,"Agora, Inc.",Technology,,,,,9.86,-0.15061893150511163,1142488064,,,-0.532,-1.681,-17.607141,,,,
APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,,,,,42.54,0.11731076529327587,4141605376,,1.56,-6.473,0.33299999999999996,-8.102858,,,,
APOG,"Apogee Enterprises, Inc.",Industrials,,,,,44.94,0.13873092747745708,1138541440,,1.16,-0.895,0.15,15.496551,,,,
APP,Applovin Corporation,Technology,,,,,57.24,-0.012901764556808581,21420410880,,,-0.053,2.0883000000000003,72.455696,,,,
APPF,"AppFolio, Inc.",Technology,,,,,112.17,0.23062973938097486,3888698368,,1.01,0.054,0.25,623.1666,2077.2222,,,
APPS,"Digital Turbine, Inc.",Technology,,,,,43.8,0.2786574103885908,4232205312,,2.19,0.53,0.5,20.372091,82.64151,,,
APR,"Apria, Inc.",Healthcare,,,,,37.27,0.047824755800242924,1322030336,,,2.511,-0.705,20.36612,14.842692,,,
APYX,Apyx Medical Corporation,Healthcare,,,,,9.73,0.0416476905753258,334165152,,0.87,-0.428,0.15,-22.627905,,,,
AQMS,"Aqua Metals, Inc.",Industrials,,,,,0.965,-0.15740795861688717,67386424,,1.36,-0.434,0.35,-6.03125,,,,
ARAV,"Aravive, Inc.",Healthcare,,,,,2.03,-0.3642548934860537,42576204,,2.74,-1.603,1.683,-0.944186,,,,
ARAY,Accuray Incorporated,Healthcare,,,,,3.445,-0.06883928648407489,313215936,,1.85,-0.084,-2.591,21.53125,,,,
ARCB,ArcBest Corporation,Industrials,,,,,85.22,0.1736524112200526,2178930432,,1.65,6.407,0.33,9.532439,13.301077,,,
ARCC,Ares Capital Corporation - Clos,Financial Services,,,,,21.395,0.12488150021604838,9857831936,,1.18,3.583,-0.009000000000000001,11.564865,5.9712534,,,
ARCE,Arco Platform Limited,Consumer Defensive,,,,,19.08,-0.02062040676064214,1099034752,,0.7,-0.394,0.2511,48.923077,,,,
ARDS,Aridis Pharmaceuticals Inc.,Healthcare,,,,,2.33,-0.15794345571584334,32745818,,0.31,-3.953,0.591,-1.5533333,,,,
ARDX,"Ardelyx, Inc.",Healthcare,,,,,0.6988,-0.2596254117281195,78784808,,1.76,-1.537,0.3,-0.6530841,,,,
ARGX,argenx SE,Healthcare,,,,,276.58,0.2823580177871299,14415874048,,0.8,-7.241,0.35,-14.457919,,,,
ARHS,"Arhaus, Inc.",Consumer Cyclical,,,,,6.64,-0.06352581627695275,1490567168,,,1.149,0.3505,12.528302,5.778938,,,
ARLP,"Alliance Resource Partners, L.P",Energy,,,,,12.64,-0.022928879764733234,1607744896,,1.71,1.243,-0.0683,5.056,10.168946,,,
ARNA,"Arena Pharmaceuticals, Inc.",Healthcare,,,,,93.7,0.18067932765054587,5768556032,,0.54,-9.718,-0.20199999999999999,-11.101896,,,,
AROW,Arrow Financial Corporation,Financial Services,,,,,34.72,0.0837806524110265,556332480,,0.67,3.243,0.069,12.268552,10.706137,,,
ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,,,,,16.0,-0.03045861790605331,804724800,,,-3.551,0.098,-3.001876,,,,
ARRY,"Array Technologies, Inc.",Technology,,,,,8.62,-0.13432321156177407,1163932800,,,-0.297,-0.0558,12.492753,,,,
ARTNA,Artesian Resources Corporation,Utilities,,,,,46.495,0.12336693072980488,437165056,,0.05,1.791,0.04,23.721937,25.960356,,,
ARVN,"Arvinas, Inc.",Healthcare,,,,,67.565,0.15458172226512445,3572269824,,1.93,-3.798,-0.09,-22.008144,,,,
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,,,,,43.415,0.2376084266787284,4537996288,,1.23,-1.36,0.0733,-28.191559,,,,
ASMB,"Assembly Biosciences, Inc.",Healthcare,,,,,1.52,-0.2909899988177631,72749784,,0.74,-2.66,0.17,-0.7307693,,,,
ASML,ASML Holding N.V. - New York Re,Technology,,,,,634.79,0.3419632815808529,258025619456,,0.95,15.017,0.298,32.420326,42.271423,,,
ASND,Ascendis Pharma A/S,Healthcare,,,,,111.1,0.1942255911426369,6325156352,,0.76,-8.726,-0.0113,-11.933404,,,,
ASO,"Academy Sports and Outdoors, In",Consumer Cyclical,,,,,33.27,0.09882651471036553,2945559552,,,6.525,0.11,5.3661294,5.0988507,,,
ASPS,Altisource Portfolio Solutions ,Financial Services,,,,,12.12,-0.1532814987969373,192760112,,1.62,-4.181,0.2,404.0,,,,
ASPU,Aspen Group Inc.,Consumer Defensive,,,,,1.205,-0.14830601283769185,30166454,,0.69,-0.357,0.4,-17.214287,,,,
ASRT,"Assertio Holdings, Inc.",Healthcare,,,,,2.41,-0.21359134468866892,107568184,,1.66,-0.775,0.25,12.05,,,,
ASTE,"Astec Industries, Inc.",Industrials,,,,,50.72,0.03636711975067719,1154625664,,1.26,1.85,0.1,17.19322,27.416216,,,
ASTR,"Astra Space, Inc.",Industrials,,,,,3.1782,-0.10740468166594941,820976768,,,-9.048,-0.3268,-4.743582,,,,
ASUR,Asure Software Inc,Technology,,,,,7.0,0.03990363687856058,139779504,,1.14,0.083,0.25,70.0,84.33735,,,
ASYS,"Amtech Systems, Inc.",Technology,,,,,9.83,0.009197360209773464,140661408,,1.54,0.106,0.2,7.1751823,92.73585,,,
ATEC,"Alphatec Holdings, Inc.",Healthcare,,,,,9.6,-0.08472534594286041,953212864,,1.69,-1.444,0.12,-10.000001,,,,
ATHX,"Athersys, Inc.",Healthcare,,,,,0.94,-0.0722574460330675,221120912,,-1.59,-0.407,2.7680000000000002,-15.666667,,,,
ATLC,Atlanticus Holdings Corporation,Financial Services,,,,,60.18,0.29559657038775056,908344896,,1.45,6.539,0.2,6.6497235,9.203242,,,
ATNI,"ATN International, Inc.",Communication Services,,,,,34.63,0.0021459764314726293,547978240,,0.17,-1.215,0.2,203.70589,,,,
ATNX,"Athenex, Inc.",Healthcare,,,,,0.84,-0.23699222772489037,91827960,,0.63,-1.45,-0.3064,-0.9032258,,,,
ATRC,"AtriCure, Inc.",Healthcare,,,,,63.29,0.1959857709088384,2907023616,,1.14,0.993,0.2,-65.927086,63.736156,,,
ATRO,Astronics Corporation,Industrials,,,,,13.6006,0.025321833188907128,424039520,,1.94,-1.53,0.56,30.910456,,,,
ATRS,"Antares Pharma, Inc.",Healthcare,,,,,3.425,0.0240700850553468,582393856,,1.53,0.374,0.789,19.027777,9.157754,,,
ATSG,"Air Transport Services Group, I",Industrials,,,,,27.72,0.1717757048249673,2056804480,,0.59,2.356,0.005,14.74468,11.765704,,,
AUB,Atlantic Union Bankshares Corpo,Financial Services,,,,,40.84,0.1385903501564565,3089672704,,1.2,3.369,0.08,14.959707,12.122292,,,
AUDC,AudioCodes Ltd.,Technology,,,,,27.675,0.23418753836028075,914105216,,0.54,1.028,0.25,16.875,26.921206,,,
AUTO,"AutoWeb, Inc.",Communication Services,,,,,2.6,-0.06423199138654545,35011340,,2.2,-0.302,0.25,-4.4827585,,,,
AVAH,Aveanna Healthcare Holdings Inc,Healthcare,,,,,4.9,-0.08567312714782904,902403648,,,-0.028,0.37979999999999997,8.75,,,,
AVAV,"AeroVironment, Inc.",Industrials,,,,,59.0,0.0750993450117976,1463978752,,0.31,-0.012,0.182,31.052631,,,,
AVDL,Avadel Pharmaceuticals plc,Healthcare,,,,,7.505,0.015264264693171548,439943872,,1.08,-1.135,0.15,-7.1476192,,,,
AVDX,"AvidXchange Holdings, Inc.",Technology,,,,,9.55,-0.09152978702279956,1873834112,,,-4.138,-0.20190000000000002,-13.84058,,,,
AVID,"Avid Technology, Inc.",Communication Services,,,,,29.93,0.09782476670882388,1347508480,,1.22,0.717,0.15,19.69079,41.743374,,,
AVNW,"Aviat Networks, Inc.",Technology,,,,,28.03,0.05596678073055328,313420256,,,9.138,0.12,10.577358,3.067411,,,
AVO,"Mission Produce, Inc.",Consumer Defensive,,,,,13.19,0.005790533431621059,931629504,,,0.63,0.158,14.336956,20.936508,,,
AVT,"Avnet, Inc.",Technology,,,,,40.68,0.027160847468335803,4036354816,,1.5,3.21,0.10400000000000001,8.336065,12.672897,,10.35,
AXDX,"Accelerate Diagnostics, Inc.",Healthcare,,,,,2.415,0.07424542806106671,168239520,,1.92,-1.241,0.3,-2.04661,,,,
AXNX,"Axonics, Inc.",Healthcare,,,,,49.32,0.12655169803715616,2283382784,,0.3,-1.834,0.544,-38.834644,,,,
AXON,"Axon Enterprise, Inc.",Industrials,,,,,127.5355,0.4064843327508594,8732049408,,0.39,-0.319,0.188,67.4791,,,,
AXSM,"Axsome Therapeutics, Inc.",Healthcare,,,,,28.95,0.12723305572271948,1091174784,,2.22,-3.348,-0.496,-7.423077,,,,
AXTI,AXT Inc,Technology,,,,,7.28,0.03622990682275429,311370720,,2.22,0.31,0.1,18.666668,23.483871,,,
AY,Atlantica Sustainable Infrastru,Utilities,,,,,30.99,0.019809406656169593,3454672128,,0.69,-0.62,0.495,37.33735,,,,
AZN,Astrazeneca PLC,Healthcare,,,,,60.96,0.15367770199825914,188902850560,,0.19,0.5415,0.20600000000000002,15.670951,112.57618,,,
AZPN,"Aspen Technology, Inc.",Technology,,,,,142.695,0.20853066548817048,9548964864,,1.36,4.778,0.073,26.974482,29.86501,,,
AZTA,"Azenta, Inc.",Healthcare,,,,,83.04,0.2133174200235444,6220784128,,1.76,1.485,0.12,70.974365,55.919193,,,
BAND,Bandwidth Inc.,Technology,,,,,51.6,0.0994157880380464,1296909184,,0.45,-1.571,0.20600000000000002,70.68493,,,,
BANF,BancFirst Corporation,Financial Services,,,,,77.54,0.16784925017060637,2525648384,,1.29,4.94,0.07,21.302197,15.696356,,,
BANR,Banner Corporation,Financial Services,,,,,62.25,0.1460688030553119,2132211840,,1.05,5.406,0.07,13.562091,11.514983,,,
BATRA,Liberty Media Corporation - Ser,Communication Services,,,,,26.48,0.028720763557698703,1362297984,,0.89,-1.159,0.451,-46.45614,,,,
BBBY,Bed Bath & Beyond Inc.,Consumer Cyclical,,,,,14.03,-0.12345550973565811,1417871744,,1.59,-1.706,0.5329999999999999,9.743055,,,18.52,
BBGI,"Beasley Broadcast Group, Inc.",Communication Services,,,,,1.91,-0.03315802461229478,55892328,,1.42,-0.033,-0.22899999999999998,11.9375,,,,
BBIO,"BridgeBio Pharma, Inc.",Healthcare,,,,,7.93,-0.11709259624858415,1167232512,,0.83,-3.885,-0.568,-2.0813649,,,,
BBQ,"BBQ Holdings, Inc.",Consumer Cyclical,,,,,14.89,0.03215874247794792,156270560,,1.88,1.935,0.15,9.732026,7.695091,,,
BBSI,"Barrett Business Services, Inc.",Industrials,,,,,60.73,0.1557594258792372,455773792,,1.48,4.519,0.15,12.547521,13.438813,,,
BCBP,"BCB Bancorp, Inc. (NJ)",Financial Services,,,,,18.66,0.11077903710164903,317837632,,0.55,1.721,0.1,10.141304,10.842534,,,
BCML,BayCom Corp,Financial Services,,,,,22.5,0.1161231740339046,240423744,,,1.78,0.1,11.538462,12.64045,,,
BCOR,"Blucora, Inc.",Financial Services,,,,,19.79,0.04956320982360807,964143104,,1.68,-0.398,0.15,11.921687,,,,
BCOV,Brightcove Inc.,Technology,,,,,7.25,-0.06981425020979015,297909024,,0.69,0.171,0.15,20.138887,42.39766,,,
BCPC,Balchem Corporation,Basic Materials,,,,,139.99,0.15255658571716668,4533100544,,0.62,2.86,0.24,33.410503,48.947556,,,
BCRX,"BioCryst Pharmaceuticals, Inc.",Healthcare,,,,,17.96,0.1561186871377136,3231650304,,2.48,-1.275,0.171,-17.96,,,,
BDSI,BioDelivery Sciences Internatio,Healthcare,,,,,5.56,0.09170979798439793,549305216,,0.84,0.29,0.25,16.848484,19.172415,,,
BEAM,Beam Therapeutics Inc.,Healthcare,,,,,66.51,0.13503382836022282,4531712000,,1.4,-6.54,0.027000000000000003,-16.143206,,,,
BECN,"Beacon Roofing Supply, Inc.",Industrials,,,,,56.14,0.0886040337247147,3936137984,,1.99,-0.565,0.0883,10.532833,,,,
BFIN,BankFinancial Corporation,Financial Services,,,,,11.065,0.0823759780243618,146950944,,0.58,0.516,0.08,18.139343,21.443798,,,
BGCP,"BGC Partners, Inc.",Financial Services,,,,,4.705,0.0764830051856884,1734921728,,2.08,0.115,0.125,6.7214284,40.913044,,,
BGFV,Big 5 Sporting Goods Corporatio,Consumer Cyclical,,,,,16.2303,0.11417750210357491,362111008,,2.91,4.602,-0.0654,5.2020197,3.5267928,,,
BGNE,"BeiGene, Ltd.",Healthcare,,,,,209.311,0.22143365372879775,22236364800,,0.71,-14.174,0.37,-15.470141,,,,
BGRY,"Berkshire Grey, Inc.",Industrials,,,,,3.105,-0.1186550335253661,713171904,,,-3.057,-0.897,-6.21,,,,
BHF,"Brighthouse Financial, Inc.",Financial Services,,,,,54.17,-0.02531097016647499,4323794944,,1.49,-14.884,0.35700000000000004,3.8094232,,,,
BIDU,"Baidu, Inc.",Communication Services,,,,,152.995,0.014218585108252135,54021615616,,0.94,6.069,0.0169,17.113535,25.20926,,24.22,
BIGC,"BigCommerce Holdings, Inc. - Se",Technology,,,,,25.31,-0.09960430443231892,1812676864,,,-0.807,0.34700000000000003,-68.4054,,,,
BILI,Bilibili Inc.,Communication Services,,,,,31.615,0.10895184565781711,12105858048,,1.3,-2.345,0.0024,-15.347088,,,,
BIOC,"Biocept, Inc.",Healthcare,,,,,2.26,-0.5607883942355807,38063372,,0.54,0.219,0.4,-2.1320755,10.319634,,,
BIOL,"Biolase, Inc.",Healthcare,,,,,0.3696,-0.3038235243370637,56652288,,1.4,-0.133,0.2,-4.1066666,,,,
BIOS,BioPlus Acquisition Corp.,Financial Services,,,,,9.83,-0.0015132656628448204,,,,,0.1,,,,,
BIRD,"Allbirds, Inc.",Consumer Cyclical,,,,,8.5599,-0.11453353632795406,1256987136,,,-0.818,-0.152,-31.703333,,,,
BJRI,"BJ's Restaurants, Inc.",Consumer Cyclical,,,,,32.0,-0.04249195327038002,745718400,,2.11,-0.747,0.15,19.875776,,,,
BKEP,Blueknight Energy Partners L.P.,Energy,,,,,3.535,0.020282411490692098,146761184,,2.28,1.116,0.04,,3.1675627,,,
BL,"BlackLine, Inc.",Technology,,,,,71.055,0.1161074657629333,4167752448,,0.83,-1.64,0.099,100.07747,,,,
BLBD,Blue Bird Corporation,Consumer Cyclical,,,,,20.96,0.08098985771868028,670047168,,1.13,-0.011,0.15,16.768,,,,
BLDP,"Ballard Power Systems, Inc.",Industrials,,,,,9.29,0.18650792793342183,2764954880,,1.7,-0.295,0.0003,-48.894737,,,,
BLFS,"BioLife Solutions, Inc.",Healthcare,,,,,22.7,0.3510195954492179,945384640,,1.6,0.131,0.1,-378.33334,173.28246,,,
BLKB,"Blackbaud, Inc.",Technology,,,,,62.53,0.07646593231044618,3252872960,,1.03,-0.022,-0.069,20.301949,,,,
BLMN,"Bloomin' Brands, Inc.",Consumer Cyclical,,,,,24.7,0.0811359893688952,2204455424,,2.05,1.358,-0.009000000000000001,10.122951,18.188513,,,
BLPH,"Bellerophon Therapeutics, Inc.",Healthcare,,,,,2.27,-0.3351644802732496,21579574,,-0.5,-2.264,4.72,-0.9618644,,,,
BLRX,BioLineRx Ltd.,Healthcare,,,,,1.62,-0.2917371152445054,78787728,,1.46,-0.93,-0.25,-3.521739,,,,
BLUE,"bluebird bio, Inc.",Healthcare,,,,,6.295,-0.09689463239506224,441325440,,1.61,-12.825,-0.32899999999999996,-1.0705782,,,,
BMBL,Bumble Inc.,Technology,,,,,24.775,-0.09905214142729057,4573465088,,,0.233,0.7909999999999999,117.97619,106.330475,,,
BMRC,Bank of Marin Bancorp,Financial Services,,,,,36.29,0.08829035684409225,581122688,,0.76,2.289,0.1,15.1841,15.854085,,,
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,,,,,86.365,0.09365447724687283,15856008192,,0.49,0.036,0.32159999999999994,183.75531,2399.0278,,25.85,
BNFT,"Benefitfocus, Inc.",Technology,,,,,9.81,-0.15610006060152937,327952224,,1.65,-1.173,0.2,-39.24,,,,
BNR,Burning Rock Biotech Limited,Healthcare,,,,,8.13,-0.10491842896781767,849975232,,,-1.059,0.051,-10.423078,,,,
BNTX,BioNTech SE,Healthcare,,,,,150.505,0.2659136885234048,36500021248,,-0.87,31.543,-0.3009,3.7939253,4.7714233,,,
BOKF,BOK Financial Corporation,Financial Services,,,,,102.23,0.09317467286565752,7012651008,,1.44,9.433,0.07,14.9240885,10.837486,,28.72,
BOOM,DMC Global Inc.,Energy,,,,,34.6,0.04222322352614305,666949568,,1.08,0.093,0.2,32.95238,372.043,,,
BPMC,Blueprint Medicines Corporation,Healthcare,,,,,67.1,0.13525927587310194,3948029696,,0.7,-7.116,-0.9201,-10.736,,,,
BPOP,"Popular, Inc.",Financial Services,,,,,90.13,0.1959674948036159,7197529088,,1.06,10.944,0.05,10.32417,8.235562,,,
BRKL,"Brookline Bancorp, Inc.",Financial Services,,,,,17.33,0.0965658570532062,1345494272,,0.73,1.441,0.06,14.5630245,12.026371,,,
BRKR,Bruker Corporation,Healthcare,,,,,68.965,0.15960674980255107,10458887168,,1.23,1.771,0.20550000000000002,30.115719,38.941273,,,
BRLI,Brilliant Acquisition Corporati,Financial Services,,,,,10.27,0.005209500856608207,62759972,,,-0.072,0.2,,,,,
BRP,"BRP Group, Inc.",Financial Services,,,,,26.22,0.04823437477729442,2942251008,,1.74,-0.432,0.42,22.8,,,,
BRY,Berry Corporation (bry),Energy,,,,,8.9115,-0.031445274323689154,712984192,,525.54,-1.1,0.15,4.923481,,,,
BRZE,"Braze, Inc.",Technology,,,,,43.05,-0.07451948932073438,3965318144,,,-2.218,0.3,-46.793476,,,,
BSET,"Bassett Furniture Industries, I",Consumer Cyclical,,,,,16.3791,0.11067395222087484,159792048,,1.76,1.975,0.16,7.8368907,8.293216,,,
BSRR,Sierra Bancorp,Financial Services,,,,,26.88,0.13539913224386124,414242304,,1.14,2.778,0.08,10.220531,9.676025,,,
BSY,"Bentley Systems, Incorporated",Technology,,,,,37.2,0.010758673272958541,10503270400,,,0.326,0.10400000000000001,47.088608,114.11043,,,
BTAI,"BioXcel Therapeutics, Inc.",Healthcare,,,,,16.24,0.039443892259001245,454400064,,1.05,-4.0,2.9410000000000003,-4.019802,,,,
BTRS,BTRS Holdings Inc. - Class 1,Technology,,,,,6.2,-0.0432765080916414,1012658368,,0.21,-1.277,0.063,-28.181818,,,,
BTX,"Brooklyn ImmunoTherapeutics, In",Healthcare,,,,,2.155,-0.2108274997720051,112154384,,,-0.447,0.2,-4.31,,,,
BUSE,First Busey Corporation,Financial Services,,,,,27.66,0.09789103063121729,1539804544,,0.99,2.19,0.06,13.427185,12.6301365,,,
BWB,"Bridgewater Bancshares, Inc.",Financial Services,,,,,17.39,0.03258074328301852,488081632,,0.72,1.31,0.15,11.006329,13.274809,,,
BWEN,"Broadwind, Inc.",Industrials,,,,,1.79,-0.12622343519702972,34871704,,1.41,0.269,0.24,-4.2619047,6.654275,,,
BYND,"Beyond Meat, Inc.",Consumer Defensive,,,,,50.595,-0.0259182105133986,3204221952,,1.62,-2.012,-0.21,-29.761765,,,,
BYSI,"BeyondSpring, Inc.",Healthcare,,,,,2.62,-0.16957732156578997,102552824,,0.98,-1.914,-0.624,-1.6582277,,,,
BZUN,Baozun Inc.,Consumer Cyclical,,,,,10.995,0.009530682492188136,813233088,,1.13,0.059,-0.0070999999999999995,11.951087,186.35593,,,
CAAS,"China Automotive Systems, Inc.",Consumer Cyclical,,,,,2.69,-0.06296241197743147,82991344,,2.9,0.093,0.1,5.7234044,28.92473,,,
CACC,Credit Acceptance Corporation,Financial Services,,,,,545.71,0.18658728948244452,7934405632,,1.17,53.745,0.2003,12.679136,10.153689,,,
CAKE,The Cheesecake Factory Incorpor,Consumer Cyclical,,,,,42.44,0.05307017492537636,2214069248,,1.61,0.182,-0.1,13.646302,233.18681,,,
CALA,"Calithera Biosciences, Inc.",Healthcare,,,,,0.488,-0.25615401867484544,36563936,,1.51,-0.941,0.75,-0.7870968,,,,
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,,,,,43.28,0.09928399330221115,2114513536,,-0.17,-0.155,2.448,38.642857,,,,
CAMP,CalAmp Corp.,Technology,,,,,6.695,0.04949422433562911,240374608,,2.39,-0.789,0.12,11.347459,,,,
CAR,"Avis Budget Group, Inc.",Industrials,,,,,152.02,0.2789478520674229,8581164544,,2.07,11.807,0.275,7.7919016,12.875413,,,
CARG,"CarGurus, Inc.",Communication Services,,,,,32.415,0.016284209428110374,3814694656,,1.78,0.884,0.19399999999999998,22.827467,36.668552,,,
CASY,"Caseys General Stores, Inc.",Consumer Defensive,,,,,181.99,0.14043899680398653,6753430528,,0.84,7.926,0.0795,19.760044,22.961142,,,
CATY,Cathay General Bancorp,Financial Services,,,,,47.62,0.13180022539089253,3677383168,,1.29,3.71,0.08,12.87027,12.835579,,,
CBAN,"Colony Bankcorp, Inc.",Financial Services,,,,,18.705,0.1804940071998058,255775904,,0.56,1.897,0.07,8.740654,9.860306,,,
CBAT,"CBAK Energy Technology, Inc.",Industrials,,,,,1.165,-0.11266723298955483,103341320,,3.14,0.582,0.3,,2.001718,,,
CBFV,"CB Financial Services, Inc.",Financial Services,,,,,26.17,0.06428643348322938,138252192,,0.78,1.42,0.1,14.620112,18.429579,,,
CBIO,"Catalyst Biosciences, Inc.",Healthcare,,,,,0.6299,-0.49016597464617395,19784970,,1.95,-3.055,-0.23329999999999998,-0.46659258,,,,
CBRL,Cracker Barrel Old Country Stor,Consumer Cyclical,,,,,131.76,0.13135598642086488,3099245312,,1.4,4.938,0.7033,15.23237,26.682865,,,
CBSH,"Commerce Bancshares, Inc.",Financial Services,,,,,70.8,0.12242404614864168,8636184576,,0.88,4.424,-0.087,21.008904,16.003618,,24.12,
CCBG,Capital City Bank Group,Financial Services,,,,,27.86,0.13852546107509278,470229440,,0.77,2.06,0.06,15.224044,13.524273,,,
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,,,,,54.09,0.12850379586670724,24917532672,,0.74,1.515,0.3135,20.258427,35.702972,,,
CCLP,CSI Compressco LP,Energy,,,,,1.38,-0.149582618401933,193734064,,1.4,-1.333,0.037000000000000005,-1.3939394,,,,
CCMP,"CMC Materials, Inc.",Technology,,,,,183.74,0.1851967330290092,5220696576,,1.11,-2.354,0.068,22.164053,,,,
CCOI,"Cogent Communications Holdings,",Communication Services,,,,,62.5,0.17357076461522467,2979612416,,0.15,0.481,1.0069,57.339447,129.93762,,,
CCRN,"Cross Country Healthcare, Inc.",Healthcare,,,,,20.945,0.13278734036273865,795987456,,1.02,1.597,0.41090000000000004,14.152026,13.115216,,,
CDEV,Centennial Resource Development,Energy,,,,,7.685,-0.025987822007051298,2183247104,,6.12,-0.4,0.06,7.608911,,,,
CDK,"CDK Global, Inc.",Technology,,,,,45.27,0.046156908459457524,5357025280,,1.3,8.57,0.1,14.280757,5.2823806,,20.65,
CDLX,"Cardlytics, Inc. Common Stock",Communication Services,,,,,56.92,0.15588159189783646,1893682816,,2.37,-4.013,-0.01,-43.12121,,,,
CDMO,"Avid Bioservices, Inc.",Healthcare,,,,,19.645,0.1463025673351257,1209768576,,2.3,0.136,0.15,61.39063,144.44853,,,
CDNA,"CareDx, Inc.",Healthcare,,,,,36.675,0.15025950321595016,1936520704,,0.56,-0.353,0.2,99.12162,,,,
CDTX,"Cidara Therapeutics, Inc.",Healthcare,,,,,0.7204,-0.2665924597361876,48040664,,1.11,-0.999,0.612,-0.5628125,,,,
CDXS,"Codexis, Inc.",Healthcare,,,,,17.835,0.16185298461540534,1290866944,,1.55,-0.237,0.15,-33.650944,,,,
CECE,CECO Environmental Corp.,Industrials,,,,,5.53,-0.012710844608142424,198024336,,1.2,0.057,0.15,9.875,97.01755,,,
CELC,Celcuity Inc.,Healthcare,,,,,10.34,-0.031089751862734438,154261424,,1.52,-2.079,0.29,-3.9616861,,,,
CELH,"Celsius Holdings, Inc.",Consumer Defensive,,,,,55.8575,0.7174227141329933,4178984448,,2.0,0.11,0.672,146.99342,507.79544,,,
CEMI,"Chembio Diagnostics, Inc.",Healthcare,,,,,0.9365,-0.1368530042635442,28137236,,1.68,-1.241,0.25,-0.9962766,,,,
CENT,Central Garden & Pet Company,Consumer Defensive,,,,,45.81,0.1776354838469927,2350634752,,0.55,2.75,0.075,13.278261,16.658182,,,
CENTA,Central Garden & Pet Company,Consumer Defensive,,,,,42.41,0.16016484660948827,2391512576,,0.55,2.75,0.059000000000000004,12.117143,15.421818,,,
CENX,Century Aluminum Company,Basic Materials,,,,,20.995,0.06942816888069259,1892260608,,2.63,-2.921,0.7879999999999999,5.568966,,,,
CERT,"Certara, Inc.",Healthcare,,,,,23.22,-0.04818199490714359,3707305216,,,-0.4,0.389,50.47826,,,,
CEVA,"CEVA, Inc.",Technology,,,,,39.06,0.040980677078205074,897360576,,1.04,-0.126,0.29,46.500004,,,,
CFFN,"Capitol Federal Financial, Inc.",Financial Services,,,,,11.06,0.05375139627089198,1535614720,,0.29,0.56,0.05,19.40351,19.75,,,
