ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
522,HRZN,Horizon Technology Finance Corp,Financial Services,,,,,15.46,0.1054145730398161,315804512.0,,1.07,1.426,0.05,11.202899,10.841515,,999.0,
523,HSII,Heidrick & Struggles Internatio,Industrials,,,,,42.54,0.0915647100894121,833422400.0,,0.81,3.28,0.1,13.811689,12.969513,,999.0,
524,HSKA,Heska Corporation,Healthcare,,,,,122.89,0.305703816717928,1316213376.0,,1.55,0.192,0.25,173.08452,640.05206,,999.0,
525,HSON,"Hudson Global, Inc.",Industrials,,,,,29.45,-0.0417418326416716,79730872.0,,0.39,0.8,0.07,23.560001,36.8125,,999.0,
526,HSTM,"HealthStream, Inc.",Healthcare,,,,,19.76,-0.0037071926154561,623669056.0,,0.38,0.227,0.12,82.333336,87.04846,,999.0,
527,HTBI,"HomeTrust Bancshares, Inc.",Financial Services,,,,,30.56,0.104635658001392,498623072.0,,0.63,1.234,0.08,14.018348,24.764992,,999.0,
528,HTBK,Heritage Commerce Corp,Financial Services,,,,,12.11,0.1164968116886964,729869696.0,,1.16,0.756,0.07,14.768292,16.018518,,999.0,
529,HTHT,Huazhu Group Limited,Consumer Cyclical,,,,,42.59,0.2843485335947464,13784296448.0,,1.52,0.349,0.2928,40.561905,122.034386,,999.0,
530,HTLD,"Heartland Express, Inc.",Industrials,,,,,14.11,0.0065852938347816,1113346688.0,,0.5,0.957,0.133,14.11,14.743991,,999.0,
531,HTLF,"Heartland Financial USA, Inc.",Financial Services,,,,,49.98,0.130441908189042,2111744896.0,,1.21,4.878,0.1,10.748386,10.246003,,999.0,
532,HUBG,"Hub Group, Inc.",Industrials,,,,,78.31,0.0793846524340597,2711898624.0,,0.97,3.241,0.211,15.756539,24.162294,,999.0,
533,HURN,Huron Consulting Group Inc.,Industrials,,,,,46.02,0.0186653126476932,1008647936.0,,0.86,1.188,0.135,15.599999,38.737377,,999.0,
534,HWC,Hancock Whitney Corporation,Financial Services,,,,,54.16,0.0777205697010523,4702522880.0,,1.61,4.865,0.08,10.963563,11.13258,,999.0,
535,HZNP,Horizon Therapeutics Public Lim,Healthcare,,,,,92.76,0.3886031636203453,21039915008.0,,1.02,2.354,0.184,14.747218,39.405266,,999.0,
536,IART,Integra LifeSciences Holdings C,Healthcare,,,,,65.38,0.1538848922568909,5537653248.0,,1.2,2.54,0.1702,19.116959,25.740156,,999.0,
537,IBCP,Independent Bank Corporation,Financial Services,,,,,24.0,0.3403359996712645,510648000.0,,1.06,3.071,0.08,11.059908,7.815044,,999.0,
538,IBKR,"Interactive Brokers Group, Inc.",Financial Services,,,,,68.27,0.1697762492062586,28454934528.0,,0.66,3.397,0.2339999999999999,20.318453,20.097143,,999.0,
539,IBTX,"Independent Bank Group, Inc",Financial Services,,,,,75.88,0.1120254142999837,3258021376.0,,1.83,5.299,0.1,15.581109,14.319683,,999.0,
540,ICFI,"ICF International, Inc.",Industrials,,,,,88.34,0.1255438218765756,1667435136.0,,0.67,3.768,0.1,16.699432,23.444798,,999.0,
541,ICHR,Ichor Holdings,Technology,,,,,35.8,0.1386725292898096,1017103040.0,,2.13,2.468,0.1676,8.626506,14.505672,,999.0,
542,ICLR,ICON plc,Healthcare,,,,,220.25,0.2643384495783398,17927866368.0,,0.87,2.939,0.2548,19.152174,74.94046,,999.0,
543,ICUI,"ICU Medical, Inc.",Healthcare,,,,,217.09,0.167144552199268,4610796032.0,,0.5,5.029,0.16,28.266928,43.16763,,999.0,
544,IDCC,"InterDigital, Inc.",Communication Services,,,,,64.29,0.0680535583527242,1972288640.0,,1.02,1.023,0.15,23.988806,62.844574,,999.0,
545,III,"Information Services Group, Inc",Technology,,,,,7.17,0.2135372191951738,351279808.0,,0.72,0.26,0.16,17.07143,27.576925,,999.0,
546,IIVI,II-VI Incorporated,Technology,,,,,70.28,0.1159169309256786,7459518976.0,,1.48,2.468,0.0931,16.009111,28.4765,,999.0,
547,ILPT,Industrial Logistics Properties,Real Estate,,,,,22.25,0.0163639063456846,1455252352.0,,1.04,1.48,0.018,20.227272,15.033784,,999.0,
548,IMKTA,"Ingles Markets, Incorporated",Consumer Defensive,,,,,81.9,0.1970054115830888,1555641344.0,,0.55,12.73,0.145,17.425533,6.433622,,999.0,
549,IMMR,Immersion Corporation,Technology,,,,,4.71,-0.0283583445961347,155551520.0,,1.86,0.63,0.15,6.633803,7.4761906,,999.0,
550,IMOS,ChipMOS TECHNOLOGIES INC.,Technology,,,,,34.39,0.2150739255064375,1250489216.0,,0.64,4.22,0.1,34.049503,8.149289,,999.0,
551,IMXI,"International Money Express, In",Technology,,,,,16.15,0.0523012325129901,623611264.0,,0.54,1.11,0.0055,11.875,14.549549,,999.0,
552,INDB,Independent Bank Corp.,Financial Services,,,,,84.43,0.1417243016979119,3997752064.0,,0.97,4.662,0.025,18.156988,18.110252,,999.0,
553,INGN,"Inogen, Inc",Healthcare,,,,,28.54,0.065379009945697,648545856.0,,0.94,0.503,0.111,-60.723408,56.739563,,999.0,
554,INMD,InMode Ltd.,Healthcare,,,,,40.9,0.19678833690306,3124011520.0,,1.74,1.736,0.332,19.85437,23.55991,,999.0,
555,INOD,Innodata Inc.,Technology,,,,,5.06,-0.0075793631358257,137396704.0,,2.05,0.017,0.2,-101.2,297.64703,,999.0,
556,INVA,"Innoviva, Inc.",Healthcare,,,,,19.19,0.0341089864317341,1333555328.0,,0.48,3.071,0.1934,11.919255,6.248779,,999.0,
557,IOSP,Innospec Inc.,Basic Materials,,,,,97.45,0.1436314546446706,2401889024.0,,1.35,3.688,0.075,18.849129,26.423534,,999.0,
558,IPAR,"Inter Parfums, Inc.",Consumer Defensive,,,,,92.35,0.2005742126599745,2930625536.0,,0.97,3.261,0.12,32.517605,28.319534,,999.0,
559,IRBT,iRobot Corporation,Consumer Cyclical,,,,,56.49,0.0799414091647503,1522874368.0,,1.27,2.63,0.0409999999999999,26.646229,21.479088,,999.0,
560,IRMD,iRadimed Corporation,Healthcare,,,,,46.93,0.1683730689692024,579200704.0,,0.91,0.48,0.175,56.54217,97.770836,,999.0,
561,IRWD,"Ironwood Pharmaceuticals, Inc.",Healthcare,,,,,10.87,-0.0127112566566072,1778875520.0,,1.2,3.246,0.7258,8.11194,3.3487368,,999.0,
562,ISBC,"Investors Bancorp, Inc.",Financial Services,,,,,16.83,0.1376570961546026,4169565184.0,,1.06,1.249,0.1038,12.559701,13.47478,,999.0,
563,ISSC,Innovative Solutions and Suppor,Industrials,,,,,7.26,0.1168901919199587,125208864.0,,1.2,0.29,0.2,25.034485,25.034485,,999.0,
564,JACK,Jack In The Box Inc.,Consumer Cyclical,,,,,88.73,0.1575795541798532,1864519040.0,,1.78,7.37,0.1267,11.629096,12.03935,,999.0,
565,JD,"JD.com, Inc.",Consumer Cyclical,,,,,70.98,0.1300534193629254,117322137600.0,,0.69,2.571,0.0372,33.961727,27.607935,,999.0,
566,JJSF,J & J Snack Foods Corp.,Consumer Defensive,,,,,159.79,0.1327875365343858,3050199296.0,,0.59,2.91,0.06,31.027184,54.91065,,999.0,
567,JOBS,"51job, Inc.",Industrials,,,,,50.1,0.0828136300223776,3378603520.0,,0.57,1.443,0.0302,2.2326202,34.719334,,999.0,
568,JOUT,Johnson Outdoors Inc.,Consumer Cyclical,,,,,80.32,0.1707547045581015,813416704.0,,0.85,8.208,0.14,9.405152,9.785575,,999.0,
569,JVA,"Coffee Holding Co., Inc.",Consumer Defensive,,,,,4.05,-0.0683829979181409,23119832.0,,1.29,0.092,0.16,10.125,44.02174,,999.0,
570,JYNT,The Joint Corp.,Healthcare,,,,,47.04,0.2173743397347463,678001664.0,,1.23,1.177,0.25,104.53334,39.966015,,999.0,
571,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,,,,,38.57,0.2299025302259831,54690713600.0,,0.66,1.21,0.0947,22.822485,31.876032,,999.0,
572,KELYA,"Kelly Services, Inc.",Industrials,,,,,21.66,0.042405363887233,851341952.0,,1.18,2.717,0.15,11.4,7.972028,,999.0,
573,KFRC,"Kforce, Inc.",Industrials,,,,,72.25,0.2048542357987657,1547891200.0,,1.17,3.419,0.15,18.766233,21.13191,,999.0,
574,KIRK,"Kirkland's, Inc.",Consumer Cyclical,,,,,13.47,-0.0135089404173485,173701040.0,,1.89,1.975,0.05,7.567416,6.8202534,,999.0,
575,KLIC,"Kulicke and Soffa Industries, I",Technology,,,,,50.98,0.1715528893702087,3182227712.0,,1.26,5.78,0.2,9.528972,8.820068,,999.0,
576,KMDA,Kamada Ltd.,Healthcare,,,,,5.72,-0.0552167334281207,259079376.0,,0.26,0.091,0.06,47.666664,62.857143,,999.0,
577,KRNT,Kornit Digital Ltd.,Industrials,,,,,87.4,0.2009870940664569,4067307776.0,,1.72,0.43,0.847,63.79562,203.25581,,999.0,
578,KRNY,Kearny Financial,Financial Services,,,,,13.17,0.075241579693392,988408512.0,,0.81,0.9,0.04,13.438775,14.633334,,999.0,
579,KTOS,Kratos Defense & Security Solut,Industrials,,,,,16.31,0.1004947112705654,2022211584.0,,0.69,0.615,0.02,39.780487,26.520325,,999.0,
580,LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,,,,,19.0,0.0644941141924677,147732784.0,,0.0,2.189,0.2,9.59596,8.679763,,999.0,
581,LAMR,Lamar Advertising Company,Real Estate,,,,,109.85,0.1678058093415884,11121103872.0,,1.44,3.689,0.03,23.422174,29.777718,,16.28,
582,LANC,Lancaster Colony Corporation,Consumer Defensive,,,,,163.0,0.1219004145108037,4487390208.0,,0.21,4.92,0.03,27.533783,33.13008,,999.0,
583,LAUR,"Laureate Education, Inc.",Consumer Defensive,,,,,11.95,-0.0102734924328145,2165244416.0,,0.81,2.768,0.15,15.723684,4.317197,,999.0,
584,LAWS,"Lawson Products, Inc.",Industrials,,,,,44.1,0.1013726465962754,400355232.0,,0.99,1.111,0.15,17.5,39.69397,,999.0,
585,LAZY,"Lazydays Holdings, Inc.",Consumer Cyclical,,,,,16.85,0.0464575471561388,210805296.0,,1.94,3.372,0.25,4.5663958,4.9970345,,999.0,
586,LBAI,"Lakeland Bancorp, Inc.",Financial Services,,,,,18.4,0.1047669437050984,931157760.0,,0.91,1.79,0.09,10.952381,10.279329,,999.0,
587,LBC,Luther Burbank Corporation,Financial Services,,,,,13.16,0.018874326752893,680216704.0,,0.8,1.408,0.07,7.695906,9.346591,,999.0,
588,LBRDA,Liberty Broadband Corporation,Communication Services,,,,,144.16,0.1231048750819021,25568075776.0,,0.97,3.234,0.6382,29.480574,44.576378,,999.0,
589,LBTYA,Liberty Global plc,Communication Services,,,,,26.05,0.0050198393795777,14194488320.0,,1.21,20.406,-0.5458,37.753624,1.2765852,,26.31,
590,LCNB,LCNB Corporation,Financial Services,,,,,19.14,0.0837860754033201,271944928.0,,0.79,1.651,0.0139999999999999,12.348387,11.592974,,999.0,
591,LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,,,,,13.15,0.017415432734358,289539328.0,,1.26,1.692,0.1,7.7810645,7.7718673,,999.0,
592,LE,"Lands' End, Inc.",Consumer Cyclical,,,,,17.14,-0.0648170086109435,565333760.0,,2.72,1.378,0.2,14.525424,12.438315,,999.0,
593,LECO,"Lincoln Electric Holdings, Inc.",Industrials,,,,,127.28,0.1260966820599058,7515667456.0,,1.21,4.439,0.216,18.105263,28.673124,,23.03,
594,LEE,"Lee Enterprises, Incorporated",Communication Services,,,,,32.91,0.1128200527755023,193812256.0,,1.33,3.91,0.03,35.387096,8.41688,,999.0,
595,LFUS,"Littelfuse, Inc.",Technology,,,,,251.81,0.1762944220679865,6202584064.0,,1.19,11.703,0.008,19.047655,21.516705,,999.0,
596,LFVN,Lifevantage Corporation,Consumer Defensive,,,,,5.05,-0.0908507719911895,66878668.0,,1.37,0.982,0.12,5.3157897,5.142566,,999.0,
597,LGIH,"LGI Homes, Inc.",Consumer Cyclical,,,,,120.71,0.2505911612683615,2930018048.0,,1.51,18.079,0.1483,7.432882,6.676807,,999.0,
598,LGND,Ligand Pharmaceuticals Incorpor,Healthcare,,,,,98.41,0.2083418297267889,1644588672.0,,1.03,4.046,0.15,23.770533,24.322788,,999.0,
599,LHCG,LHC Group,Healthcare,,,,,123.9,0.2165433417676967,3924061696.0,,0.32,4.15,0.1409,20.479338,29.855421,,999.0,
600,LILAK,Liberty Latin America Ltd.,Communication Services,,,,,10.93,-0.1118299789885439,2541531136.0,,1.4,0.606,2.17,18.84483,18.036304,,999.0,
601,LINC,Lincoln Educational Services Co,Consumer Defensive,,,,,7.24,-0.0077822118162077,195485056.0,,0.85,1.727,0.15,12.271187,4.1922407,,999.0,
602,LITE,Lumentum Holdings Inc.,Technology,,,,,97.26,0.1905524561851619,7031898112.0,,0.8,5.298,0.079,14.581709,18.357872,,999.0,
603,LKFN,Lakeland Financial Corporation,Financial Services,,,,,80.26,0.191985430784761,2030513792.0,,0.75,3.761,0.1,22.608452,21.34007,,999.0,
604,LMAT,"LeMaitre Vascular, Inc.",Healthcare,,,,,43.37,0.2414022622399536,947118400.0,,1.31,1.329,-0.018,30.97857,32.63356,,999.0,
605,LMB,"Limbach Holdings, Inc.",Industrials,,,,,7.82,-0.0187549107473479,80578848.0,,1.17,0.291,0.12,7.377359,26.872852,,999.0,
606,LMST,"Limestone Bancorp, Inc.",Financial Services,,,,,19.08,0.0630747434178089,145049968.0,,0.72,1.924,0.01,13.15862,9.91684,,999.0,
607,LOCO,"El Pollo Loco Holdings, Inc.",Consumer Cyclical,,,,,13.26,-0.0577221662734851,484798880.0,,1.46,0.781,0.15,15.418605,16.978233,,999.0,
608,LOGI,Logitech International S.A. - R,Technology,,,,,73.78,0.2757894475027815,12356231168.0,,0.7,5.416,-0.0637,15.435145,13.6226,,999.0,
609,LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,,,,,86.29,0.170795146011192,3457950976.0,,0.46,5.729,0.9,13.588977,15.061965,,999.0,
610,LPLA,LPL Financial Holdings Inc.,Financial Services,,,,,181.69,0.2147544607260867,14561981440.0,,1.11,5.681,0.209,19.536558,31.982044,,999.0,
611,LPRO,Open Lending Corporation,Financial Services,,,,,16.99,0.0581971991084107,2143968128.0,,0.33,1.052,0.518,18.46739,16.150188,,999.0,
612,LQDT,"Liquidity Services, Inc.",Consumer Cyclical,,,,,15.72,-0.0964621583273624,557920128.0,,1.09,1.45,-0.1669999999999999,24.562502,10.841379,,999.0,
613,LSCC,Lattice Semiconductor Corporati,Technology,,,,,59.34,0.2450402760041177,8126019584.0,,0.95,0.589,0.15,49.04132,100.74703,,999.0,
614,LSEA,Landsea Homes Corporation,Real Estate,,,,,6.56,-0.0376617360032571,303604000.0,,0.14,0.531,0.486,4.3157897,12.354049,,999.0,
615,LSTR,"Landstar System, Inc.",Industrials,,,,,150.93,0.1234841347809823,5751730688.0,,1.01,8.69,0.218,15.44831,17.368238,,999.0,
616,LULU,lululemon athletica inc.,Consumer Cyclical,,,,,304.58,0.1640122609511294,39381889024.0,,1.32,6.661,0.2789999999999999,32.927567,45.72587,,16.06,
617,LWAY,"Lifeway Foods, Inc.",Consumer Defensive,,,,,4.98,-0.0614534780467462,76865800.0,,2.01,0.236,0.1,124.5,21.101694,,999.0,
618,LX,LexinFintech Holdings Ltd.,Financial Services,,,,,3.49,0.125496536594891,638401280.0,,0.87,1.864,0.0236,1.7715735,1.8723177,,999.0,
619,LYTS,LSI Industries Inc.,Technology,,,,,6.93,0.0226579672845521,186556976.0,,1.76,0.251,0.25,20.382353,27.609562,,999.0,
620,MANH,"Manhattan Associates, Inc.",Technology,,,,,126.64,0.2686886845334422,8014007296.0,,1.99,1.72,0.15,61.77561,73.62791,,999.0,
621,MANT,ManTech International Corporati,Technology,,,,,78.57,0.1093704258622281,3200871168.0,,0.79,3.401,0.0538,22.512894,23.102028,,999.0,
622,MASI,Masimo Corporation,Healthcare,,,,,157.53,0.2207585221010346,8699074560.0,,0.73,4.021,0.119,36.213795,39.176823,,999.0,
623,MAT,"Mattel, Inc.",Consumer Cyclical,,,,,24.15,-0.0036862455913768,8460734976.0,,1.59,2.283,0.1,17.5,10.578186,,15.49,
624,MATW,Matthews International Corporat,Industrials,,,,,33.24,0.0189716603911613,1046066176.0,,1.11,0.09,-0.1,9.662791,369.33334,,999.0,
625,MBUU,"Malibu Boats, Inc.",Consumer Cyclical,,,,,67.37,0.1426857744007874,1403970688.0,,1.73,5.497,0.15,8.715395,12.255775,,999.0,
626,MBWM,Mercantile Bank Corporation,Financial Services,,,,,37.36,0.1573915579456188,585457344.0,,1.13,3.809,0.08,13.017423,9.808349,,999.0,
627,MCBC,Macatawa Bank Corporation,Financial Services,,,,,9.31,0.1398330772118747,318307040.0,,0.75,0.93,0.08,14.106061,10.010753,,999.0,
628,MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,,,,,27.72,0.0914539007095931,525174784.0,,2.12,2.998,0.1,6.16,9.246164,,999.0,
629,MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,,,,,73.28,0.2122739601023464,1373003392.0,,1.68,3.315,0.14,16.654545,22.10558,,999.0,
630,MDRX,Allscripts Healthcare Solutions,Healthcare,,,,,20.08,0.002832472550355,2461245696.0,,0.95,5.622,0.08,21.361702,3.5716825,,999.0,
631,MEDP,"Medpace Holdings, Inc.",Healthcare,,,,,140.03,0.1755287424985363,5032566272.0,,1.32,4.83,0.1421,25.55292,28.991718,,999.0,
632,MELI,"MercadoLibre, Inc.",Consumer Cyclical,,,,,887.86,0.2512187693197614,44800528384.0,,1.48,1.578,0.205,100.89318,562.6489,,999.0,
633,MEOH,Methanex Corporation,Basic Materials,,,,,48.17,0.0714763989927143,3656025856.0,,2.17,3.279,0.287,16.496574,14.690454,,999.0,
634,MERC,Mercer International Inc.,Basic Materials,,,,,13.54,0.0803621947524138,894149120.0,,1.76,1.264,0.0573,6.4784694,10.712025,,999.0,
635,MESA,"Mesa Air Group, Inc.",Industrials,,,,,4.61,-0.0893189342156872,165794048.0,,2.89,0.43,0.456,4.61,10.72093,,999.0,
636,METC,"Ramaco Resources, Inc.",Basic Materials,,,,,15.26,0.0119557533722933,673109440.0,,1.17,0.371,0.0423,2.945946,41.132076,,999.0,
637,MFIN,Medallion Financial Corp.,Financial Services,,,,,7.3,-0.0006703520894072,183075968.0,,2.82,1.662,0.15,4.4785275,4.3922987,,999.0,
638,MGEE,MGE Energy Inc.,Utilities,,,,,72.24,0.1142650140807692,2612443904.0,,0.62,3.0,0.059,23.454546,24.08,,999.0,
639,MGIC,Magic Software Enterprises Ltd.,Technology,,,,,18.3,0.1349968623294732,908245440.0,,1.39,0.57,0.1,17.428572,32.105263,,999.0,
640,MGNI,"Magnite, Inc.",Communication Services,,,,,11.71,-0.052546955543569,1543530240.0,,2.25,0.045,-0.322,18.587301,260.2222,,999.0,
641,MGPI,"MGP Ingredients, Inc.",Consumer Defensive,,,,,77.45,0.2917166575100007,1701134976.0,,1.24,3.626,0.15,18.936428,21.359625,,999.0,
642,MGRC,McGrath RentCorp,Industrials,,,,,72.98,0.1145994309055702,1769516928.0,,0.83,3.78,0.1,16.738533,19.306879,,999.0,
643,MHLD,"Maiden Holdings, Ltd.",Financial Services,,,,,2.58,-0.0894506305212131,223024992.0,,1.29,1.716,0.12,10.32,1.5034965,,999.0,
644,MIDD,The Middleby Corporation,Industrials,,,,,182.8,0.1855223529683354,10168487936.0,,1.65,7.796,0.282,19.041666,23.447922,,30.96,
645,MIME,Mimecast Limited,Technology,,,,,79.34,0.2289015120675559,5286860288.0,,1.47,0.662,0.165,50.858974,119.84894,,999.0,
646,MITK,"Mitek Systems, Inc.",Technology,,,,,14.65,0.0304828918629855,653721088.0,,0.37,0.18,0.15,13.691587,81.388885,,999.0,
647,MKSI,"MKS Instruments, Inc.",Technology,,,,,145.95,0.1822512523465012,8094226432.0,,1.42,9.299,0.1964999999999999,12.052023,15.695236,,999.0,
648,MMSI,"Merit Medical Systems, Inc.",Healthcare,,,,,57.31,0.1568443080100463,3235636736.0,,1.13,0.766,0.11,24.079832,74.81724,,999.0,
649,MNRO,"Monro, Inc.",Consumer Cyclical,,,,,45.41,0.0074265524806595,1523078656.0,,1.1,1.622,0.18,18.842323,27.996302,,999.0,
650,MNTX,"Manitex International, Inc.",Industrials,,,,,7.35,0.0099068348349158,146524448.0,,1.06,0.078,0.3,24.499998,94.23077,,999.0,
651,MODV,ModivCare Inc.,Healthcare,,,,,101.51,0.2099904964387156,1421119744.0,,0.59,1.594,0.6845,13.552737,63.68256,,999.0,
652,MOFG,"MidWestOne Financial Group, Inc",Financial Services,,,,,31.04,0.0862473166088713,487073472.0,,0.96,4.5,0.08,9.238096,6.897778,,999.0,
653,MOMO,Hello Group Inc.,Communication Services,,,,,10.12,-0.0418147127804808,2086035584.0,,1.61,1.447,-0.002,5.9881654,6.99378,,999.0,
654,MORN,"Morningstar, Inc.",Financial Services,,,,,270.16,0.1729016975609967,11642680320.0,,1.12,4.909,0.16,95.12676,55.033615,,999.0,
655,MPAA,"Motorcar Parts of America, Inc.",Consumer Cyclical,,,,,16.29,0.0679670863006354,312842944.0,,1.73,0.71,0.25,6.0557623,22.943665,,999.0,
656,MRBK,Meridian Corporation,Financial Services,,,,,36.3,0.0781422593775582,220680032.0,,0.5,5.942,0.08,9.945205,6.109054,,999.0,
657,MRCC,Monroe Capital Corporation,Financial Services,,,,,10.76,0.059155609907542,231808064.0,,1.36,1.623,0.05,10.54902,6.6296983,,999.0,
658,MRCY,Mercury Systems Inc,Industrials,,,,,52.15,0.1387679131337262,2954083840.0,,1.01,0.701,0.089,18.298246,74.39373,,999.0,
659,MRTN,"Marten Transport, Ltd.",Industrials,,,,,16.85,0.1294805864055883,1397586176.0,,0.92,0.97,0.1,14.911505,17.371134,,999.0,
660,MSBI,"Midland States Bancorp, Inc.",Financial Services,,,,,29.64,0.050575237548454,652563136.0,,1.03,2.914,0.07,9.561291,10.171585,,999.0,
661,MSEX,Middlesex Water Company,Utilities,,,,,97.83,0.2084014415174333,1711731584.0,,0.47,2.134,0.027,38.976097,45.843487,,999.0,
662,MTLS,Materialise NV,Technology,,,,,19.34,0.0529007818446094,1136623360.0,,0.61,0.041,0.6307,96.7,471.7073,,999.0,
663,MTSI,MACOM Technology Solutions Hold,Technology,,,,,58.23,0.1097713214821562,4053483520.0,,1.98,0.54,0.15,20.36014,107.83333,,999.0,
664,MYGN,"Myriad Genetics, Inc.",Healthcare,,,,,25.66,0.0068362948528832,2049069056.0,,1.58,0.778,-0.0819999999999999,160.375,32.982006,,999.0,
665,MYRG,"MYR Group, Inc.",Industrials,,,,,87.66,0.1408993937675202,1478815488.0,,1.04,4.806,0.08,17.222004,18.2397,,999.0,
666,NATI,National Instruments Corporatio,Technology,,,,,40.13,0.0624139537762762,5292424704.0,,1.09,0.402,0.0579,24.469513,99.825874,,999.0,
667,NAVI,Navient Corporation,Financial Services,,,,,18.12,0.0422999224435212,2920436736.0,,1.74,5.117,0.0742,5.826367,3.5411375,,999.0,
668,NBIX,"Neurocrine Biosciences, Inc.",Healthcare,,,,,87.7,0.2681896339399023,8319809536.0,,0.73,4.543,-0.02,27.665613,19.304422,,999.0,
669,NBTB,NBT Bancorp Inc.,Financial Services,,,,,38.89,0.0881167092906167,1685877632.0,,0.64,3.46,0.05,13.227891,11.239884,,999.0,
670,NCBS,Nicolet Bankshares Inc.,Financial Services,,,,,94.73,0.1946391882920624,1353208576.0,,0.64,5.954,0.07,15.205458,15.910313,,999.0,
671,NCSM,"NCS Multistage Holdings, Inc.",Energy,,,,,41.95,-0.2019217272225529,99856520.0,,1.87,0.903,1.0,-116.52778,46.456257,,999.0,
672,NDLS,Noodles & Company,Consumer Cyclical,,,,,8.65,-0.1346817277101121,395214144.0,,1.45,0.094,0.1,17.65306,92.02128,,999.0,
673,NEO,"NeoGenomics, Inc.",Healthcare,,,,,18.72,0.2726226720813227,2304843776.0,,0.64,0.403,0.123,-38.20408,46.45161,,999.0,
674,NEOG,Neogen Corporation,Healthcare,,,,,35.27,0.149192031179471,3800483584.0,,0.42,0.53,0.1,47.662163,66.54717,,999.0,
675,NESR,National Energy Services Reunit,Energy,,,,,9.28,-0.0024452437690855,847831936.0,,0.79,0.407,0.503,11.317073,22.800982,,999.0,
676,NEWT,Newtek Business Services Corp.,Financial Services,,,,,26.26,0.2637070208197631,592399360.0,,1.16,3.588,0.03,9.946969,7.3188405,,999.0,
677,NFBK,"Northfield Bancorp, Inc.",Financial Services,,,,,15.69,0.0684007790722593,778523648.0,,0.7,1.364,0.08,13.184873,11.502933,,999.0,
678,NICE,NICE Ltd,Technology,,,,,228.13,0.2144839073368301,14431002624.0,,0.18,2.979,0.1072,31.422865,76.57939,,999.0,
679,NIU,Niu Technologies,Consumer Cyclical,,,,,12.8,0.0399665933914215,976320000.0,,0.88,0.461,0.0633,13.913043,27.765728,,999.0,
680,NMFC,New Mountain Finance Corporatio,Financial Services,,,,,13.48,0.1092160751065989,1306306304.0,,1.41,2.078,0.0149,11.140495,6.487006,,999.0,
681,NMIH,NMI Holdings Inc,Financial Services,,,,,23.75,0.0542741493930731,2036457984.0,,1.66,2.535,0.2264999999999999,7.445141,9.368836,,999.0,
682,NMRK,"Newmark Group, Inc.",Real Estate,,,,,18.08,0.0347123847471784,3842614784.0,,1.76,2.961,0.1,10.698224,6.1060452,,999.0,
683,NNBR,"NN, Inc.",Industrials,,,,,2.79,-0.1065491597116414,120063464.0,,3.14,2.561,0.15,12.130434,1.0894182,,999.0,
684,NOVT,Novanta Inc.,Technology,,,,,132.32,0.2712894033900246,4710552576.0,,1.09,1.38,0.035,43.10098,95.88406,,999.0,
685,NRC,National Research Corporation,Healthcare,,,,,39.54,0.0851950531455203,1006253504.0,,0.73,1.4,0.13,34.08621,28.242859,,999.0,
686,NSIT,"Insight Enterprises, Inc.",Technology,,,,,99.4,0.1628297026901566,3467648512.0,,1.77,5.767,0.0744,12.925878,17.235998,,999.0,
687,NSSC,"NAPCO Security Technologies, In",Industrials,,,,,19.87,0.3150112761905774,729471424.0,,1.27,0.55,0.015,12.496856,36.127274,,999.0,
688,NTCT,"NetScout Systems, Inc.",Technology,,,,,30.69,0.0331941277134368,2267214592.0,,0.66,0.491,0.0178,15.819588,62.505093,,999.0,
689,NTGR,"NETGEAR, Inc.",Technology,,,,,26.11,0.0064205043178788,764109184.0,,0.52,2.592,0.5478999999999999,16.31875,10.073302,,999.0,
690,NTIC,Northern Technologies Internati,Basic Materials,,,,,13.28,0.0628051222248877,122221816.0,,1.05,0.64,0.2,11.547826,20.75,,999.0,
691,NTWK,NETSOL Technologies Inc.,Technology,,,,,4.02,-0.0308604077674582,45212940.0,,0.87,0.251,0.28,10.578947,16.015938,,999.0,
692,NVEC,NVE Corporation,Technology,,,,,56.22,0.0454234905566446,271751168.0,,1.11,2.86,0.25,19.865725,19.657343,,999.0,
693,NVEE,"NV5 Global, Inc.",Industrials,,,,,101.4,0.2940609283023698,1561671552.0,,0.97,2.573,0.1785,20.609756,39.409252,,999.0,
694,NWBI,"Northwest Bancshares, Inc.",Financial Services,,,,,14.15,0.0669080431455668,1791559808.0,,0.57,1.242,0.07,14.739583,11.392915,,999.0,
695,NWE,NorthWestern Corporation,Utilities,,,,,59.47,0.0935405861180738,3216262656.0,,0.48,3.6,0.045,16.752113,16.519445,,999.0,
696,NWPX,Northwest Pipe Company,Industrials,,,,,28.52,0.0111366916946351,281508672.0,,0.86,1.46,0.1,10.969232,19.534246,,999.0,
